ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006397	mRNA processing	444	-0.505418503078769	-1.37969483284098	0.000532489621233614	0.0454326226633014	0.0405254936943816	4062	tags=45%, list=24%, signal=35%	RNPC3/LUC7L3/CSTF1/SNRNP25/CMTR1/CPSF6/USP4/RBM4B/SF3B3/SAFB2/SNRNP40/GPATCH1/MBNL2/ZRSR2/TSEN15/THOC5/SNRPE/ZNF830/THOC3/MFAP1/PAN3/KHSRP/PRPF38B/SRRM2/SMU1/USP39/CDK13/SUGP2/TSSC4/ZNF326/DDX23/RBM28/SCAF8/HNRNPH3/RNMT/ESS2/NRDE2/SUPT6H/RBM5/METTL16/TIA1/CASC3/COIL/HNRNPK/TFIP11/SNRPG/WDR83/RBM41/SF3B6/TRMT2A/DHX16/AAR2/RPRD1B/XAB2/SNRNP35/SLU7/RNPS1/CDK12/APLP1/DHX8/RNF113A/ZRANB2/AKAP8L/C9orf78/CDC73/ZC3H14/WDR33/SREK1/RPRD2/CDK11B/SAFB/CSTF2/RBM22/SLTM/RBM8A/HNRNPLL/CD2BP2/ZCCHC8/SRRM1/DCPS/SF3B2/RBM10/TSEN54/RBFOX2/PHF5A/WTAP/FRG1/DHX36/THOC6/BUD31/PRKRIP1/LSM3/RBBP6/ACIN1/PRPF3/HNRNPR/PABPN1/THRAP3/LUC7L/LUC7L2/SRRT/SCAF11/ZMAT2/SART3/NCBP3/GPKOW/AKAP17A/RBM23/DHX9/SF3B5/RBM26/SNRPN/EFTUD2/SRSF3/DAZAP1/HNRNPL/TRA2B/SNW1/PRPF40A/PTBP3/CRNKL1/LSM5/SNU13/FMR1/SLC39A5/MAGOHB/RBMX/PTBP1/CWC25/SRSF4/RBMX2/PRPF8/HNRNPH1/ERN1/JMJD6/SON/SF3B1/WBP4/SF1/DDX17/DDX1/PRPF4B/SNRPA/ZC3H13/SLBP/CDC5L/SFSWAP/PNN/IWS1/BARD1/SCNM1/HNRNPA2B1/SRSF5/HNRNPM/CTNNBL1/KHDRBS1/SRSF11/IK/APP/SNRNP200/ADAR/ALYREF/SRSF7/PSIP1/HNRNPA0/SF3A2/PQBP1/LSM8/SFPQ/SRSF10/DDX46/XRN2/MAGOH/RSRC1/HNRNPA3/FAM50A/ARL6IP4/SF3B4/SNRPC/PRPF6/LSM2/SRSF9/THOC2/DDX39A/RBM3/EIF4A3/HTATSF1/SAP18/SNRPB2/RBM39/RBM42/NBDY/SRSF2/DDX5/NONO/RALY/LGALS3/PAF1/SNRPB/ZFP36L1
GO:0000280	nuclear division	402	-0.510726134828573	-1.39192853832243	0.000559141426977459	0.0464918540566527	0.041470318638129	4190	tags=39%, list=25%, signal=30%	TGFA/ACTR3/MSH5/MSX2/KNSTRN/PSMC3IP/CLASP2/UBR2/NUF2/RAD1/NUMA1/FANCA/SGO1/PKMYT1/TERF1/GTF2B/MIS12/SMARCA5/FBXO5/SGO2/RACGAP1/MAU2/WAPL/RB1/NPM2/CUL7/NCAPG2/SLF1/KIF4A/CDCA8/CHEK1/BOD1/CHFR/AURKA/BIRC5/UBE2B/SIRT2/MLH1/TUBG2/EDN3/FOXJ3/PDGFB/PRC1/HOXA13/AKAP8L/C9orf78/NEK2/CHMP3/CDKN1B/KLHL22/OBSL1/CHMP1A/KLHDC3/PDS5B/BECN1/NDEL1/AURKB/MAD2L1/MAD2L2/RPS6KA2/SMC5/DAPK3/P3H4/KIF20B/IL1B/MACROH2A1/CLASP1/USP16/STAG1/ANAPC7/RAD51AP1/NDE1/NCAPD2/CCNB1/PLK1/MSX1/POGZ/CENPK/UBE2S/KNTC1/PLCB1/BRCA2/UBE2I/SLC2A8/PCID2/RNF212/SMC3/SYCE1L/MZT1/KIFC1/MYBL2/PIBF1/BCL2L11/MAD2L1BP/IGF2/RAD51C/DRG1/NIPBL/LSM14A/ASPM/ANAPC5/PIN1/TUBG1/PTTG1/CDKN1C/STAG2/CDC20/DCTN2/CCNB2/ZWINT/SMC2/BAZ1B/CDC16/ZNF207/KPNB1/INSR/CDT1/MKI67/IK/NSL1/KIF22/KIF3B/SMC4/TPX2/PHIP/CDC25B/ANAPC11/NCAPH2/RGCC/MAPRE1/EPS8/SYCP2/ATRX/RANBP1/BAG6/DSN1/CENPF/CHMP4B/TPR/CALR/NSFL1C/CHMP1B/MISP/CENPX/EDN1/HSPA2/ANKLE2/EML4/LIF/SMC1A/TOP2A/PRAP1/UBE2C/FLNA/UBB/SPHK1/DUSP1
GO:0009410	response to xenobiotic stimulus	383	-0.516161633186501	-1.4012608273001	0.000531416053448869	0.0454326226633014	0.0405254936943816	3143	tags=27%, list=18%, signal=22%	HNF1B/SCNN1B/OXSR1/SULT1A1/UBE2B/MGMT/FMO5/RORC/GSTA4/NPC1/RHBDD3/SRC/NPAS2/C1orf115/EMX1/PRNP/CDK1/PPP1R12A/ABCC6/TXNRD2/SMOX/RBM22/ATG5/CDKN1B/GSTO2/CBR1/ITGA2/BECN1/XRCC1/SMPD1/NFATC2/COL1A1/NUDT15/CRYZ/IL1B/TPMT/DNMT3A/AIP/E2F1/MDK/GSTM1/DAD1/CMBL/EFTUD2/HDAC2/PLIN2/FBP1/SLC28A2/GNPAT/SRP68/TOP1/HMGCS2/SULT1C4/GCLC/CYB5B/ATP1A1/PARP4/CDK4/APOBEC3A/VAV3/GAS6/HNF4A/RPP21/GCLM/GSTM4/CTNNB1/TXNIP/HSP90AA1/HSPA5/TYMS/EPHX1/CDH1/HSD11B2/TP53I13/XRCC5/NCEH1/FOSL1/CENPF/CALR/NFE2L2/PAM/POR/SLC29A1/NFKBIZ/JUN/UGT1A6/PDGFA/EDN1/RPN2/FOS/PTGS2/ALDH3A1/MCM7/FOSB/UGT2B7/NQO1/PCNA/TNFRSF11B/CES2/GSTA1/AKR1C1/SST
GO:0034329	cell junction assembly	404	-0.515309477551562	-1.40399471249136	0.000402348552540506	0.0392960419647894	0.0350517185120501	3819	tags=27%, list=22%, signal=22%	CRKL/OGT/PIP5K1A/VEGFA/DUSP22/MPP7/ILDR1/RAB29/TLN1/AMIGO2/CAV1/WHAMM/SEMA4D/OPHN1/CDK5/SEMA4A/RAP1B/NECTIN1/DUSP3/PDLIM5/ADNP/ECT2/MMP14/VPS35/SRC/SRF/COL16A1/ITGA6/PCDHB9/FN1/ITGB1BP1/ZDHHC12/MARVELD2/RAMP2/ACTN1/SNAI1/ITGA2/CRK/FZD5/PARD3/SMAD7/TRPV4/COL17A1/DMTN/DAPK3/MECP2/IL1B/CLASP1/EPHB2/CLSTN3/PTPRA/PLXNB1/ACTB/PKN2/IRX3/GNPAT/EFNA5/EPB41L5/CRIPT/ROCK2/PRKCA/TBCD/ADGRF1/ROCK1/PCLO/DST/CORO1C/ARF6/PHLDB2/WNT7A/ARHGEF7/POF1B/MYCBP2/APP/AFDN/F11R/MYO1C/OCLN/TJP1/CTNNB1/RHOD/WNT11/FLRT3/TPBG/VMP1/GJB1/FARP1/MAP4K4/ACTG1/CRB3/CDH1/PLXNB2/FLOT1/EFNB2/PARD6B/PTPRK/LAMA3/JUP/EPHA2/CLDN7/CLDN15/S100A10/CLDN2/CDH17/CDH6/SDC4/CLDN10/CD9/CLDN3/CLDN4
GO:0031667	response to nutrient levels	424	-0.514741801718963	-1.40410632361861	0.000260066348888386	0.0301922310322687	0.0269312004588689	3105	tags=26%, list=18%, signal=22%	SCNN1B/PSPH/ATN1/ADSL/RRAGC/MGMT/PICK1/SIRT2/SP1/SESN2/RALB/DNAJC15/ITFG2/SRC/FOLR1/SRF/PCK1/SLC7A5/RRAGB/MAPK1/DCPS/ATG5/ATF4/ITGA2/STC1/WDR45/BECN1/ULK1/FNIP1/MFSD2A/TRPV4/ZC3H12A/APAF1/COL1A1/PPARA/PDK2/BMPR2/RASAL2/DNMT3A/GABARAP/MAP1LC3B/DAD1/PMAIP1/HNRNPL/SNW1/PLIN2/FBP1/PPM1D/GNPAT/GNAI2/HMGCS2/GABARAPL1/PRKAG2/SLC39A5/GCLC/AIFM1/KYNU/RXRA/SESN1/PRKAB1/BAX/INHBB/KANK2/RNF167/DAPL1/FOXO3/PCK2/SLC25A25/GAS6/GCLM/STK24/COMT/ATP2B1/F5/WNT11/APOE/NUAK2/XBP1/HSPA5/PIM1/TYMS/DSC2/HSD11B2/LDLR/PLIN3/APPL2/NENF/EIF2AK2/AOC1/NFE2L2/POR/G6PD/NFKBIZ/LAMP2/KLF10/CD68/FOS/PTGS2/AKR1C3/AQP3/NQO1/DDIT3/CDKN2B/TNFRSF11B/CCL28/PCSK1N/CDKN1A/ATF3/ZFP36/GDF15/KRT20/SST
GO:1901987	regulation of cell cycle phase transition	409	-0.516914157052177	-1.40989675307341	0.00023705225763422	0.0280496642542953	0.0250200500264134	3798	tags=39%, list=22%, signal=31%	ARID1A/ZFYVE19/FBXO5/GIGYF2/TMOD3/NACC2/ATF2/DOT1L/THOC5/ZNF830/CDKN2D/INIP/ACTL6A/CTDSP1/BRD7/CASP2/RB1/NPM2/BABAM1/ADAMTS1/STIL/TTI1/CDCA8/PIDD1/ZNF655/PHF10/CTDSPL/WDR76/CDC45/CHEK1/CHFR/AURKA/BIRC5/DONSON/SIRT2/PTPN6/INTS3/MEPCE/SMARCD1/CCND3/CCNQ/CDC73/RBBP8/TRIAP1/TIPRL/TAF1/CDK1/CENPJ/ATAD5/BID/CTDSP2/CDK2/CDKN1B/PLK3/KLHL22/CUL4A/ARID1B/MDC1/AURKB/MAD2L1/MAD2L2/BCL7A/PTPN11/TAOK3/FOXN3/SMARCA2/MECP2/RHNO1/MACROH2A1/CDKN2C/MSH2/E2F1/ANAPC7/BRCC3/CDK2AP2/EGFR/CCNB1/ING4/PLK1/EZH2/RBL1/TAOK1/ACTB/BCL7C/RNASEH2B/KNTC1/PLCB1/BRCA2/PPP1R10/BCL7B/OVOL1/PCID2/GTSE1/SMARCC2/H2AX/MAD2L1BP/PAGR1/BRCA1/PLK2/RAD51C/PBRM1/CLSPN/CDC6/ANAPC5/MAP3K20/CDKN1C/KANK2/CDC20/RRM1/BRD4/CDK4/ZWINT/CDC5L/SMARCA4/SMARCE1/BARD1/DDX3X/CDC16/ZNF207/TOPBP1/FBXO7/CDT1/IK/TIMELESS/APP/RPA2/CRY1/TM4SF5/NABP2/CDC25B/TFDP1/ANAPC11/RGCC/TMEM14B/CDK5RAP3/APPL2/PBX1/CENPF/TPR/KLF4/ID2/KMT2E/RRM2/RPS27L/SMARCB1/HSPA2/MLF1/DDRGK1/ZFP36L2/WEE1/PRAP1/UBE2C/MDM2/PAF1/TCIM/CDKN2B/DUSP1/ZFP36L1/CDKN1A/IER3/CDKN2A
GO:0042692	muscle cell differentiation	352	-0.524167443784369	-1.41766061783533	0.000463996396453164	0.0424627502613102	0.0378763940332865	3247	tags=25%, list=19%, signal=20%	SUPT6H/CFLAR/SELENON/CBY1/SMAD1/MRTFA/NOTCH1/PDLIM5/HDGFL2/MMP14/BIN1/PDGFB/SRF/BARX2/CSRP1/CDK1/MRTFB/AKAP13/SIRT6/ARRB2/SOX6/ATG5/RAMP2/ACTN1/CAPN2/PRKAR1A/HDAC5/OBSL1/YY1/IFT20/NFATC2/PPARA/MECP2/BMPR2/SORBS2/SYNE1/RCAN1/SORT1/EZH2/FHL2/MSX1/IRX3/PARP2/IGF2/PTBP1/BMP2/NINJ1/IL4R/DYRK1B/BHLHE41/FLII/CCN3/IFRD1/CXADR/MYH9/KDM6B/CTNNB1/TPM1/LAMB1/XBP1/MYL9/KRT8/ACTG1/ATP11A/ATP2A2/TNNT1/SPAG9/MORF4L2/SDC1/FLOT1/CALR/EFNB2/ID2/ACTN4/G6PD/DNMT1/EDN1/SOX9/LMNA/MDM2/SCGB3A1/PLD3/KLF5/CD9/CEACAM5/HES1/GDF15
GO:0031589	cell-substrate adhesion	342	-0.527156063945043	-1.42214190384939	0.000410672632525574	0.0394823235614041	0.035217880032703	3088	tags=26%, list=18%, signal=22%	NOTCH1/DUSP3/ITGA1/PXN/MMP14/PDGFB/SRC/PLAU/SRF/ONECUT2/COL16A1/RSU1/ITGA6/CARMIL1/SGCE/EDIL3/STK4/FN1/ITGB1BP1/MINK1/ACTN1/MKLN1/ITGA2/CRK/COL17A1/P4HB/PRKX/DMTN/COL1A1/DAPK3/MELTF/BCAM/CLASP1/ITGA2B/MDK/PTPRA/EPHA1/LAMA5/GSK3B/NF1/CX3CL1/FERMT1/EFNA5/EPB41L5/UTRN/ADAMTS9/ROCK2/TBCD/RIN2/ROCK1/BCL2L11/CORO1C/ILK/PHLDB2/RAB1A/ARHGEF7/CASK/GAS6/TRIOBP/CCN1/CTNNB1/RHOD/LAMB1/MAP4K4/ACTG1/CD63/TACSTD2/LYPD3/CALR/MSLN/ACTN4/PTPRK/MYADM/CCN2/FBLN1/DDR1/JUP/EMP2/NEDD9/S100A10/SERPINE1/FLNA/EFNA1/SDC4/AGR2/CCL28/ID1/CDKN2A/OLFM4
GO:0007346	regulation of mitotic cell cycle	469	-0.521723392264883	-1.42649676257889	0.000120233803898242	0.0194683840891022	0.0173656247513971	3742	tags=38%, list=22%, signal=31%	FBXO5/GIGYF2/TMOD3/NACC2/ATF2/ZNF830/ANAPC2/CDKN2D/INIP/ACTL6A/CTDSP1/BRD7/CASP2/RB1/NPM2/BABAM1/ADAMTS1/CUL7/STIL/CDCA8/PIDD1/ZNF655/PHF10/CTDSPL/CHEK1/CHFR/DYNLT3/AURKA/BIRC5/DONSON/DUSP3/SIRT2/PTPN6/INTS3/EDN3/PTPN3/MEPCE/PDGFB/HOXA13/SMARCD1/CCND3/CDC73/RBBP8/TRIAP1/CDK1/NEK2/CDK11B/IQGAP1/CENPJ/ATAD5/BID/CTDSP2/CDK2/CDKN1B/PLK3/KLHL22/OBSL1/CUL4A/ARID1B/MDC1/AURKB/MAD2L1/MAD2L2/BCL7A/PTPN11/TAOK3/FOXN3/DAPK3/KIF20B/SMARCA2/MECP2/FOXC1/IL1B/CDKN2C/MSH2/E2F1/ANAPC7/BRCC3/CDK2AP2/EGFR/CCNB1/PLK1/EZH2/RBL1/TAOK1/ACTB/BCL7C/RNASEH2B/PKN2/KNTC1/PLCB1/BRCA2/PPP1R10/BCL7B/OVOL1/CCDC57/PCID2/GTSE1/PRKCA/BTG3/SMARCC2/MAD2L1BP/IGF2/BRCA1/PLK2/RAD51C/PBRM1/AATF/CLSPN/CDC6/ANAPC5/PIN1/MAP3K20/CDKN1C/KANK2/CDC20/RRM1/BRD4/CDK4/PAFAH1B1/ZWINT/SMARCA4/SMARCE1/BARD1/DDX3X/CDC16/ZNF207/TOPBP1/FBXO7/INSR/CDT1/MKI67/IK/APP/RPA2/CTNNB1/TM4SF5/NABP2/PHIP/YWHAE/CDC25B/TFDP1/ANAPC11/RGCC/TMEM14B/CDK5RAP3/CKS1B/USP22/PIM3/APPL2/PBX1/CENPF/TPR/GMNN/KLF4/ID2/KMT2E/BTG2/RRM2/RPS27L/RPA3/SMARCB1/LGMN/EDN1/HSPA2/BTG1/ZFP36L2/WEE1/PRAP1/UBE2C/MDM2/SPHK1/CDKN2B/DUSP1/ZFP36L1/HES1/CDKN1A/IER3/CDKN2A
GO:1901990	regulation of mitotic cell cycle phase transition	318	-0.531427858232296	-1.43305563012053	0.000191807904070802	0.0249601680577543	0.0222642470088414	3798	tags=42%, list=22%, signal=33%	ARID1A/ZFYVE19/FBXO5/GIGYF2/TMOD3/NACC2/ZNF830/CDKN2D/INIP/ACTL6A/CTDSP1/BRD7/CASP2/RB1/NPM2/BABAM1/ADAMTS1/STIL/CDCA8/PIDD1/ZNF655/PHF10/CTDSPL/CHEK1/CHFR/AURKA/BIRC5/DONSON/SIRT2/PTPN6/INTS3/MEPCE/SMARCD1/CCND3/CDC73/RBBP8/TRIAP1/CDK1/CENPJ/ATAD5/BID/CTDSP2/CDK2/CDKN1B/PLK3/KLHL22/CUL4A/ARID1B/AURKB/MAD2L1/MAD2L2/BCL7A/TAOK3/FOXN3/SMARCA2/MECP2/CDKN2C/E2F1/ANAPC7/BRCC3/CDK2AP2/EGFR/CCNB1/PLK1/EZH2/RBL1/TAOK1/ACTB/BCL7C/RNASEH2B/KNTC1/PLCB1/BCL7B/PCID2/GTSE1/SMARCC2/MAD2L1BP/BRCA1/PLK2/RAD51C/PBRM1/CLSPN/CDC6/ANAPC5/MAP3K20/CDKN1C/KANK2/CDC20/RRM1/BRD4/CDK4/ZWINT/SMARCA4/SMARCE1/BARD1/DDX3X/CDC16/ZNF207/TOPBP1/FBXO7/CDT1/IK/APP/RPA2/TM4SF5/NABP2/CDC25B/TFDP1/ANAPC11/RGCC/TMEM14B/CDK5RAP3/APPL2/PBX1/CENPF/TPR/KLF4/ID2/KMT2E/RRM2/RPS27L/SMARCB1/HSPA2/ZFP36L2/WEE1/PRAP1/UBE2C/MDM2/CDKN2B/DUSP1/ZFP36L1/CDKN1A/IER3/CDKN2A
GO:0072001	renal system development	299	-0.536048746061063	-1.43914349895449	0.000369285455321778	0.0369590400253382	0.0329671336518966	3252	tags=26%, list=19%, signal=22%	HOXB7/NUP133/CFLAR/SMAD1/SGPL1/HNF1B/DACT2/NOTCH1/CEP290/VANGL2/SNX17/NUP107/PDGFB/AHI1/NOTCH2/IQGAP1/AP1B1/PTK7/SMAD7/IFT20/PRKX/APH1A/APAF1/NUP85/FOXC1/LAMA5/PCSK5/NF1/IRX3/ARL3/OVOL1/HMGCS2/SULF2/BCL2L11/UPK3A/MYO1E/NIPBL/BMP2/BAX/ILK/SEC61A1/RBP4/WNT7B/JMJD6/CDKN1C/KANK2/AP2B1/TIPARP/CTNNB1/WNT11/PROM1/TACSTD2/AQP1/ARG2/FOXJ1/CD24/SDC1/BAG6/PBX1/CENPF/HPGD/HELLS/ID3/EFNB2/ASXL1/IFT27/MPST/PDGFA/LIF/SOX9/CTSH/ODC1/MAGED1/EGR1/SDC4/PAX8/EPCAM/SOX4/HES1
GO:0098813	nuclear chromosome segregation	313	-0.534345284421939	-1.43940629832851	0.000372413535116361	0.0369590400253382	0.0329671336518966	4551	tags=46%, list=27%, signal=35%	ZCWPW1/KMT5A/BRIP1/TRAPPC12/ANAPC1/ESCO1/NUDC/INO80/HDAC8/CDK5RAP2/KIF14/ACTR3/MSH5/FAM83D/KNSTRN/PSMC3IP/CLASP2/NUF2/NUMA1/SGO1/TERF1/GTF2B/ARID1A/MIS12/SMARCA5/FBXO5/CENPQ/SGO2/RACGAP1/ANAPC2/MAU2/WAPL/ACTL6A/BRD7/KNL1/RB1/NCAPG2/SLF1/KIF4A/CDCA8/PHF10/BOD1/CHFR/AURKA/BIRC5/UBE2B/SIRT2/MLH1/TUBG2/ECT2/PRC1/SMARCD1/AKAP8L/C9orf78/NEK2/CHMP3/KLHL22/ARID1B/CHMP1A/PDS5B/BECN1/AURKB/MAD2L1/MAD2L2/BCL7A/SMC5/P3H4/SMARCA2/RMI2/MACROH2A1/CLASP1/STAG1/ANAPC7/NCAPD2/CCNB1/PLK1/DYNC1H1/ACTB/BCL7C/GEM/POGZ/CENPK/KNTC1/BCL7B/PCID2/RNF212/SMC3/SYCE1L/MZT1/KIFC1/MYBL2/SMARCC2/PIBF1/MAD2L1BP/RAD51C/DRG1/NIPBL/PBRM1/LSM14A/ASPM/CDC6/ANAPC5/MAP3K20/TUBG1/PTTG1/STAG2/CDC20/DCTN2/CCNB2/ZWINT/SMC2/SMARCA4/SMARCE1/BAZ1B/CDC16/ZNF207/KPNB1/CDT1/IK/NSL1/KIF22/KIF3B/SMC4/TPX2/ANAPC11/NCAPH2/MAPRE1/SYCP2/ATRX/BAG6/DSN1/CENPF/CHMP4B/TPR/CHMP1B/MISP/SMARCB1/CENPX/EML4/SMC1A/TOP2A/PRAP1/UBE2C/FLNA/DUSP1
GO:0007059	chromosome segregation	402	-0.528422501073915	-1.44015806002052	8.82181794699693e-05	0.016553562006729	0.0147656294837922	4551	tags=48%, list=27%, signal=36%	ZCWPW1/KMT5A/HJURP/BRIP1/TRAPPC12/ANAPC1/ESCO1/NUDC/INO80/CENPH/HDAC8/CDK5RAP2/KIF14/ACTR3/MSH5/SASS6/FAM83D/KNSTRN/PSMC3IP/NAA60/TOP3A/CLASP2/NUF2/NR3C1/NUMA1/HAUS8/BEX4/SGO1/TERF1/NUP37/GTF2B/ARID1A/MIS12/SMARCA5/FBXO5/TLK1/CENPQ/SGO2/RACGAP1/TOP3B/ANAPC2/MAU2/WAPL/ACTL6A/GPSM2/BRD7/KNL1/RB1/NCAPG2/SLF1/STIL/KIF4A/CIAO1/CDCA8/MIS18A/SENP6/CIAO2A/PHF10/BOD1/CHFR/AURKA/BIRC5/UBE2B/PUM2/SIRT2/MLH1/HAUS2/TUBG2/OIP5/SAC3D1/ECT2/PMF1/PRC1/RIOK3/SMARCD1/AKAP8L/C9orf78/NEK2/CTCF/CENPT/PUM1/CENPJ/CHMP3/CENPW/KLHL22/ARID1B/CHMP1A/PDS5B/BECN1/NDEL1/AURKB/MAD2L1/MAD2L2/BCL7A/CSNK2A1/CIAO2B/SMC5/P3H4/SMARCA2/RMI2/MACROH2A1/CLASP1/STAG1/HAUS5/ANAPC7/NDE1/NCAPD2/CCNB1/PLK1/DYNC1H1/ACTB/BCL7C/GEM/SMC6/POGZ/CENPK/HAUS4/KNTC1/TOP1/BCL7B/CENPN/UBE2I/PCID2/RNF212/SMC3/SYCE1L/TUBGCP3/MZT1/KIFC1/MYBL2/SMARCC2/PIBF1/MAD2L1BP/BRCA1/RAD51C/DRG1/NIPBL/PBRM1/LSM14A/ASPM/CDC6/ANAPC5/MAP3K20/TUBG1/PTTG1/STAG2/CDC20/DCTN2/CCNB2/ZWINT/SMC2/SMARCA4/SMARCE1/BAZ1B/DDX3X/CDC16/ZNF207/KPNB1/SKA2/CDT1/MKI67/IK/NSL1/KIF22/KIF3B/SMC4/TPX2/USP9X/ANAPC11/NCAPH2/MAPRE1/CSNK1D/SYCP2/ATRX/BAG6/DSN1/NCOR1/CENPF/CHMP4B/TPR/TUBB/CHMP1B/MISP/SMARCB1/CENPX/EML4/SMC1A/TOP2A/PLSCR1/PRAP1/UBE2C/FLNA/DUSP1
GO:0045786	negative regulation of cell cycle	361	-0.534770070403104	-1.45008257646922	9.62832268360318e-05	0.0169265912777744	0.015098368262348	3835	tags=38%, list=23%, signal=30%	TSPYL2/TERF1/ZFYVE19/SMARCA5/FBXO5/GIGYF2/NACC2/ATF2/DOT1L/THOC5/ZNF830/CDKN2D/INIP/WAPL/SIPA1/CTDSP1/BRD7/CASP2/RB1/BABAM1/TTI1/CDCA8/PIDD1/ZNF655/CDK5/CTDSPL/WDR76/CDC45/CHEK1/CHFR/BIRC5/DONSON/INTS3/PTPN3/CDC73/RBBP8/TRIAP1/TIPRL/CDK1/NEK2/CTDSP2/CDK2/CDKN1B/PLK3/KLHL22/CUL4A/DAB2IP/MDC1/AURKB/MAD2L1/MAD2L2/LATS2/PTPN11/RPS6KA2/TAOK3/FOXN3/CDK5RAP1/RHNO1/FOXC1/MACROH2A1/CDKN2C/MSH2/E2F1/BRCC3/CDK2AP2/CCNB1/PLK1/EZH2/RBL1/TAOK1/RNASEH2B/KNTC1/BRCA2/PPP1R10/OVOL1/PCID2/GTSE1/BTG3/HEXIM1/TAF6/H2AX/MAD2L1BP/BRCA1/PLK2/BMP2/CLSPN/CDC6/MAP3K20/CDKN1C/KANK2/RNF167/CDC20/ZWINT/CDC5L/BAZ1B/BARD1/ZNF207/TOPBP1/CEBPA/FBXO7/CDT1/IK/TIMELESS/TP53BP2/RPA2/CRY1/CTNNB1/NABP2/NR2F2/RGCC/CDK5RAP3/TP53I13/ATRX/CENPF/HPGD/TPR/GMNN/KLF4/PTPRK/BTG2/RPS27L/LIF/BTG1/NUPR1/ZFP36L2/WEE1/PRAP1/RHOB/PTGS2/MDM2/CDKN2B/DUSP1/ZFP36L1/NR4A1/CDKN1A/IER3/CDKN2A
GO:0001822	kidney development	289	-0.540686544912341	-1.45142598370319	0.000326151621241195	0.0349603763516999	0.0311843435034281	3252	tags=27%, list=19%, signal=22%	HOXB7/NUP133/CFLAR/SMAD1/SGPL1/HNF1B/DACT2/NOTCH1/CEP290/VANGL2/SNX17/NUP107/PDGFB/AHI1/NOTCH2/IQGAP1/AP1B1/PTK7/SMAD7/IFT20/PRKX/APH1A/APAF1/NUP85/FOXC1/LAMA5/PCSK5/NF1/IRX3/ARL3/OVOL1/HMGCS2/SULF2/BCL2L11/UPK3A/MYO1E/NIPBL/BMP2/BAX/ILK/SEC61A1/WNT7B/JMJD6/CDKN1C/KANK2/AP2B1/TIPARP/CTNNB1/WNT11/PROM1/TACSTD2/AQP1/ARG2/FOXJ1/CD24/SDC1/BAG6/PBX1/CENPF/HPGD/HELLS/ID3/EFNB2/ASXL1/IFT27/MPST/PDGFA/LIF/SOX9/CTSH/ODC1/MAGED1/EGR1/SDC4/PAX8/EPCAM/SOX4/HES1
GO:0031669	cellular response to nutrient levels	211	-0.554930229277137	-1.46655152832535	0.000539018601401105	0.0454326226633014	0.0405254936943816	3053	tags=32%, list=18%, signal=27%	RRAGC/PICK1/SP1/SESN2/RALB/DNAJC15/ITFG2/FOLR1/SRF/PCK1/SLC7A5/RRAGB/MAPK1/DCPS/ATG5/ATF4/WDR45/BECN1/ULK1/FNIP1/MFSD2A/ZC3H12A/COL1A1/PPARA/PDK2/BMPR2/GABARAP/MAP1LC3B/PMAIP1/HNRNPL/SNW1/PLIN2/PPM1D/GABARAPL1/PRKAG2/SLC39A5/AIFM1/RXRA/SESN1/PRKAB1/INHBB/KANK2/RNF167/DAPL1/FOXO3/GAS6/STK24/COMT/ATP2B1/NUAK2/XBP1/HSPA5/PIM1/DSC2/PLIN3/EIF2AK2/AOC1/NFE2L2/LAMP2/KLF10/CD68/FOS/AKR1C3/AQP3/CDKN2B/CDKN1A/ATF3/KRT20
GO:0034976	response to endoplasmic reticulum stress	253	-0.558096780085006	-1.48966222834977	0.00019009989029482	0.0249601680577543	0.0222642470088414	2468	tags=31%, list=14%, signal=27%	ATF4/FAF2/VCP/DAB2IP/GORASP2/P4HB/APAF1/TMUB2/UBE2J1/CREB3L2/SELENOS/NPLOC4/TXNDC12/ATF6B/UBQLN2/TMX1/VAPB/CREB3/UGGT1/GSK3B/GET4/PMAIP1/RNF186/UGGT2/TMTC4/AIFM1/BCL2L11/DNAJB2/ALOX5/BAX/ERN1/EDEM2/UBAC2/DDX3X/TMED2/ATP2A3/SERINC3/UFD1/UBXN4/XBP1/HSPA5/DERL2/UFM1/CFTR/CDK5RAP3/ATP2A2/TMBIM6/TMCO1/BAG6/FLOT1/CALR/EIF2AK2/DNAJC3/NFE2L2/UFC1/JUN/BCAP31/BBC3/SDF2L1/TRIB3/ERLEC1/OS9/PDIA6/RNF5/BCL2L1/CEBPB/PDIA4/DDRGK1/NUPR1/HM13/CXCL8/ERP29/MARCKS/CLU/DDIT3/AGR2/HSP90B1/ATF3
