Term	Category	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
3'-phosphoadenosine 5'-phosphosulfate metabolic process	GOTERM_BP_DIRECT	4	0.4956629491945477	0.01921838798948081	SULT1B1, SULT1E1, ABHD14B, BPNT1	764	15	19453	6.789877835951136	1.0	0.7807373670981593	0.7750215566557378
positive regulation of tumor necrosis factor-mediated signaling pathway	GOTERM_BP_DIRECT	4	0.4956629491945477	0.01921838798948081	CASP1, CARD16, HSPA1B, HSPA1A	764	15	19453	6.789877835951136	1.0	0.7807373670981593	0.7750215566557378
positive regulation of RNA splicing	GOTERM_BP_DIRECT	4	0.4956629491945477	0.01921838798948081	POLR2A, SRSF5, SLC38A2, HSPA1A	764	15	19453	6.789877835951136	1.0	0.7807373670981593	0.7750215566557378
actin filament polymerization	GOTERM_BP_DIRECT	6	0.7434944237918215	0.0193703677894485	DLG1, GSN, INF2, MICALL2, SPIRE2, COBL	764	40	19453	3.819306282722513	1.0	0.7807373670981593	0.7750215566557378
cellular response to unfolded protein	GOTERM_BP_DIRECT	5	0.6195786864931847	0.02009840060209155	BAG3, HSPA6, HSPA2, HSPA1B, HSPA1A	764	27	19453	4.715192941632732	1.0	0.7807373670981593	0.7750215566557378
signal transduction	GOTERM_BP_DIRECT	67	8.302354399008673	0.02069034658072392	CHRM3, CLIC3, DGKA, GDI2, CBLC, IRS2, PTPRK, FNBP1L, PYCARD, MDK, NAMPT, CAPN5, CASP1, FAM3D, PRKACB, CAP1, TLE2, ITPK1, OXSR1, RHOC, OLFM4, MOB3B, SLTM, AKAP9, S100A6, PPARG, TFF1, CARD16, ARHGEF7, GAS6, NBL1, CILK1, HBEGF, DGKH, RALA, CHRNA7, NR1I2, SRI, RASAL2, IQGAP1, NDRG1, ABR, WNT11, ERBB3, GNG5, ERBB2, FLNB, SFN, GABRE, MPZL1, CD164, PRPF38B, TNK2, STAT3, MX1, ARHGAP27, GNG12, TNFRSF10D, NET1, MKLN1, STK24, PPP1R1B, TRIP10, PKN2, OGT, HLA-DRB1, HSPA1A	764	1307	19453	1.3052462175078212	1.0	0.7807373670981593	0.7750215566557378
uterus morphogenesis	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02074627493915933	KDM5B, NIPBL, ASH1L	764	6	19453	12.731020942408376	1.0	0.7807373670981593	0.7750215566557378
desmosome organization	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02074627493915933	DSP, PKP2, DSG2	764	6	19453	12.731020942408376	1.0	0.7807373670981593	0.7750215566557378
osmosensory signaling pathway	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02074627493915933	PYCARD, CASP1, OXSR1	764	6	19453	12.731020942408376	1.0	0.7807373670981593	0.7750215566557378
hemidesmosome assembly	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02074627493915933	COL17A1, ITGB4, PLEC	764	6	19453	12.731020942408376	1.0	0.7807373670981593	0.7750215566557378
negative regulation of sequestering of triglyceride	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02074627493915933	PPARG, ABHD5, PNPLA2	764	6	19453	12.731020942408376	1.0	0.7807373670981593	0.7750215566557378
regulation of small GTPase mediated signal transduction	GOTERM_BP_DIRECT	11	1.3630731102850062	0.02181693019404409	NET1, ABR, AKAP13, PRPF38B, SIPA1L1, RALGAPA1, ARHGEF1, ARHGEF10L, ARHGAP27, ARHGEF7, ARHGEF5	764	122	19453	2.2957578748605267	1.0	0.8095523208836194	0.8036255549769334
lipid homeostasis	GOTERM_BP_DIRECT	7	0.8674101610904585	0.02195098483957753	CEBPA, ACOX1, HNF4A, IRS2, PPARG, ABHD5, PNPLA2	764	56	19453	3.182755235602094	1.0	0.8095523208836194	0.8036255549769334
cellular protein localization	GOTERM_BP_DIRECT	8	0.9913258983890956	0.0225627163846382	CDC42, NIPBL, CRACR2B, LMNA, CTNNA1, SFN, LAMTOR2, PLEC	764	72	19453	2.8291157649796395	1.0	0.8227192408698287	0.8166960793992525
positive regulation of phosphoprotein phosphatase activity	GOTERM_BP_DIRECT	4	0.4956629491945477	0.02297724560997624	PPP1R15A, ITGA1, CALM3, CALM1	764	16	19453	6.365510471204189	1.0	0.8227192408698287	0.8166960793992525
cellular homeostasis	GOTERM_BP_DIRECT	4	0.4956629491945477	0.02297724560997624	MUC17, AQP1, MCL1, DEDD2	764	16	19453	6.365510471204189	1.0	0.8227192408698287	0.8166960793992525
protein import into nucleus	GOTERM_BP_DIRECT	10	1.2391573729863694	0.023483333076439274	PPP1R10, LMNA, NUP62, STAT3, TPR, TXNIP, ADAR, SPG11, ING1, SQSTM1	764	106	19453	2.4020794230959197	1.0	0.8327551190952696	0.8266584845465788
pancreas development	GOTERM_BP_DIRECT	5	0.6195786864931847	0.025582514387952004	TCF7L2, SLTM, HNF4A, IHH, CTNNB1	764	29	19453	4.39000722152013	1.0	0.8900784251204432	0.8835621242857762
protein autoprocessing	GOTERM_BP_DIRECT	5	0.6195786864931847	0.025582514387952004	PARP1, CASP1, IHH, CARD16, CTSE	764	29	19453	4.39000722152013	1.0	0.8900784251204432	0.8835621242857762
vesicle-mediated transport	GOTERM_BP_DIRECT	17	2.106567534076828	0.025866789602160347	NAPA, ARL14, GDI2, HSPA6, CLTB, HSPA2, CLINT1, ARL4A, AP1G2, MYO5B, SPIRE2, AP2S1, STX4, HSPA1B, CYTH1, HSPA1A, VTI1B	764	238	19453	1.818717277486911	1.0	0.8915581313342743	0.8850309975094302
regulation of GTPase activity	GOTERM_BP_DIRECT	9	1.1152416356877324	0.0264046013385351	PYCARD, SIPA1L1, PLXNA2, RASAL2, IQGAP1, ARHGAP27, EPHA1, ARHGEF5, PTK2	764	91	19453	2.5182239226741845	1.0	0.8935223643966038	0.8869808503405548
negative regulation of cell proliferation	GOTERM_BP_DIRECT	28	3.4696406443618337	0.026408334522567738	CEBPA, PTPRK, NDRG1, ING1, CLMN, HNF4A, NUP62, LMNA, RBM5, TFAP2A, CD164, CDKN2B, JUN, H2AC6, VDR, ITGA1, STAT3, DDAH1, IRF1, PHF14, SPRY2, CTNNB1, CDK10, TAX1BP3, MDM4, TFF1, HSPA1B, HSPA1A	764	462	19453	1.5431540536252577	1.0	0.8935223643966038	0.8869808503405548
regulation of Notch signaling pathway	GOTERM_BP_DIRECT	4	0.4956629491945477	0.02710511271403207	LFNG, POFUT1, CD46, LLGL2	764	17	19453	5.9910686787804135	1.0	0.9087605062668204	0.9021074331461036
Rho protein signal transduction	GOTERM_BP_DIRECT	7	0.8674101610904585	0.027630670151928712	EPS8, CNKSR1, CDC42EP5, CFL1, ARHGEF1, TAX1BP3, EPS8L3	764	59	19453	3.0209202236223267	1.0	0.9154434589844748	0.9087414596914758
apical junction assembly	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02829733034821858	CTNNA1, PKN2, RHOC	764	7	19453	10.912303664921467	1.0	0.9154434589844748	0.9087414596914758
enzyme linked receptor protein signaling pathway	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02829733034821858	LRP1, ERBB2, GAS6	764	7	19453	10.912303664921467	1.0	0.9154434589844748	0.9087414596914758
regulation of microvillus length	GOTERM_BP_DIRECT	3	0.3717472118959108	0.02829733034821858	USH1C, CDHR5, PLS1	764	7	19453	10.912303664921467	1.0	0.9154434589844748	0.9087414596914758
response to wounding	GOTERM_BP_DIRECT	8	0.9913258983890956	0.02933198756650222	NFIA, MDK, ITGB4, ABHD2, TMPRSS4, PDGFA, ZFP36L2, ZFP36L1	764	76	19453	2.6802149352438693	1.0	0.940664088219654	0.933777447660562
positive regulation of transcription, DNA-templated	GOTERM_BP_DIRECT	40	4.9566294919454785	0.030909367057638918	RERE, KMT2E, CASZ1, NR1I2, PSEN1, MLLT3, ING1, NSD3, WNT11, MDK, CDH1, HNF4A, NUP62, TFAP2A, JUN, PCID2, FUS, STAT3, EDF1, FOS, ARID1A, ARID1B, RUNX1, JMJD6, MLXIPL, ELF1, MAFB, NR5A2, NFIA, ID2, IRF1, REL, SNAI1, CTNNB1, TAF7, PPARG, PHIP, TRIM31, OGT, HLA-DRB1	764	728	19453	1.3990132903745471	1.0	0.9827047043842444	0.9755102827415179
centrosome localization	GOTERM_BP_DIRECT	4	0.4956629491945477	0.03160042993397838	DYNC1LI2, KIF5B, PLXNA2, SYNE2	764	18	19453	5.658231529959278	1.0	0.9960887657821562	0.9887963588743148
mRNA export from nucleus	GOTERM_BP_DIRECT	7	0.8674101610904585	0.03191114357363886	UPF2, SEM1, SMG1, TPR, HNRNPA2B1, SRSF3, THOC2	764	61	19453	2.921873658913398	1.0	0.9973584533862722	0.9900567510431516
negative regulation of MAP kinase activity	GOTERM_BP_DIRECT	6	0.7434944237918215	0.03336174178995592	RGS2, NUP62, CBLC, SPRY2, PPARG, CDK5RAP3	764	46	19453	3.321135898019577	1.0	1.0	0.9929481963656088
positive regulation of protein phosphorylation	GOTERM_BP_DIRECT	16	1.982651796778191	0.03337548257798472	HSP90AA1, CHRNA7, PIK3R3, HSPA2, PSEN1, MOB3B, PTK2, EFNA1, PAK1, CCND1, ERBB2, GAS6, PPIA, SQSTM1, HLA-DRB1, MAPK3	764	226	19453	1.8026224343233104	1.0	1.0	0.9929481963656088
immune system process	GOTERM_BP_DIRECT	7	0.8674101610904585	0.034204320913907696	RNF213, IRF3, IRF1, KCNN4, PIBF1, SQSTM1, PSMB9	764	62	19453	2.8747466644147943	1.0	1.0	0.9929481963656088
positive regulation of inflammatory response	GOTERM_BP_DIRECT	10	1.2391573729863694	0.035338698326021184	GSDMD, PYCARD, PTGER4, CEBPA, MDK, CASP1, IL18, NAPEPLD, CARD16, MAPK13	764	114	19453	2.2335124460365576	1.0	1.0	0.9929481963656088
regulation of cell shape	GOTERM_BP_DIRECT	12	1.4869888475836432	0.035758142276586836	EPS8, MKLN1, DLG1, CFDP1, CDC42EP5, SH3KBP1, FBLIM1, PLXNA2, MYH14, PHIP, RHOC, PTK2	764	151	19453	2.0234735272702054	1.0	1.0	0.9929481963656088
cell motility	GOTERM_BP_DIRECT	6	0.7434944237918215	0.036173332664086885	MMP14, LRATD1, ITGB4, CFL1, ELMO3, PTK2	764	47	19453	3.2504734321042665	1.0	1.0	0.9929481963656088
3'-UTR-mediated mRNA destabilization	GOTERM_BP_DIRECT	4	0.4956629491945477	0.0364599002325216	ZC3H12A, PUM1, ZFP36L2, ZFP36L1	764	19	19453	5.360429870487739	1.0	1.0	0.9929481963656088
cellular response to extracellular stimulus	GOTERM_BP_DIRECT	4	0.4956629491945477	0.0364599002325216	GSDMD, CDKN2B, FOS, PLEC	764	19	19453	5.360429870487739	1.0	1.0	0.9929481963656088
fibroblast migration	GOTERM_BP_DIRECT	4	0.4956629491945477	0.0364599002325216	LAMTOR2, IQGAP1, AQP1, PLEC	764	19	19453	5.360429870487739	1.0	1.0	0.9929481963656088
regulation of protein ubiquitination	GOTERM_BP_DIRECT	4	0.4956629491945477	0.0364599002325216	HSP90AA1, CTNNB1, HSPA1B, HSPA1A	764	19	19453	5.360429870487739	1.0	1.0	0.9929481963656088
sterol biosynthetic process	GOTERM_BP_DIRECT	4	0.4956629491945477	0.0364599002325216	SQLE, HMGCS1, INSIG1, LBR	764	19	19453	5.360429870487739	1.0	1.0	0.9929481963656088
negative regulation of anoikis	GOTERM_BP_DIRECT	4	0.4956629491945477	0.0364599002325216	CEACAM5, PIK3R3, PTK2, MCL1	764	19	19453	5.360429870487739	1.0	1.0	0.9929481963656088
zinc II ion transmembrane import	GOTERM_BP_DIRECT	3	0.3717472118959108	0.03676214138143305	SLC39A5, SLC39A14, SLC39A4	764	8	19453	9.548265706806284	1.0	1.0	0.9929481963656088
regulation of high voltage-gated calcium channel activity	GOTERM_BP_DIRECT	3	0.3717472118959108	0.03676214138143305	CALM3, SRI, CALM1	764	8	19453	9.548265706806284	1.0	1.0	0.9929481963656088
positive regulation of mammary gland epithelial cell proliferation	GOTERM_BP_DIRECT	3	0.3717472118959108	0.03676214138143305	KDM5B, CCND1, ZNF703	764	8	19453	9.548265706806284	1.0	1.0	0.9929481963656088
positive regulation of DNA binding	GOTERM_BP_DIRECT	5	0.6195786864931847	0.03901303741057674	EDF1, CALM3, PPARG, TXN, CALM1	764	33	19453	3.8578851340631446	1.0	1.0	0.9929481963656088
protein kinase B signaling	GOTERM_BP_DIRECT	8	0.9913258983890956	0.03956256581520247	DLG1, ERBB3, C1QTNF12, ERBB2, STAT3, PIK3R3, GAS6, ZFP36L1	764	81	19453	2.5147695688707907	1.0	1.0	0.9929481963656088
response to muscle stretch	GOTERM_BP_DIRECT	4	0.4956629491945477	0.041678677566506124	JUN, GSN, FOS, SLC9A1	764	20	19453	5.092408376963351	1.0	1.0	0.9929481963656088
regulation of proteasomal protein catabolic process	GOTERM_BP_DIRECT	4	0.4956629491945477	0.041678677566506124	UBB, PSME1, PSME2, PRKACB	764	20	19453	5.092408376963351	1.0	1.0	0.9929481963656088
regulation of postsynaptic specialization membrane neurotransmitter receptor levels	GOTERM_BP_DIRECT	4	0.4956629491945477	0.041678677566506124	EPS8, EFNB2, HSP90AA1, SNX6	764	20	19453	5.092408376963351	1.0	1.0	0.9929481963656088
glutathione metabolic process	GOTERM_BP_DIRECT	6	0.7434944237918215	0.04222214979893322	GSTM4, GSTK1, CLIC3, GSTO1, ETHE1, GSTA1	764	49	19453	3.1178010471204187	1.0	1.0	0.9929481963656088
xenobiotic metabolic process	GOTERM_BP_DIRECT	10	1.2391573729863694	0.04258475804077905	ABCC3, SULT1B1, HNF4A, CYP2S1, NR1I2, GSTA1, CYP4F12, CYP3A5, CYP2C18, CES2	764	118	19453	2.157800159730233	1.0	1.0	0.9929481963656088
intracellular signal transduction	GOTERM_BP_DIRECT	27	3.3457249070631967	0.04276781051809463	PATJ, DGKA, MAST2, HSPB1, PSEN1, DEDD2, AKAP13, ABR, PAK1, MDK, ERBB2, PLEK2, MAPK3, PRPF38B, WSB1, ACOT11, OXSR1, CORO2A, MAPK13, NET1, PPP1R1B, PKN2, ARHGEF7, SQSTM1, CILK1, ARHGEF5, DGKH	764	462	19453	1.4880414088529272	1.0	1.0	0.9929481963656088
response to testosterone	GOTERM_BP_DIRECT	5	0.6195786864931847	0.04289191086847688	HOXA10, NASP, HMGCS2, HOXA13, FOXP1	764	34	19453	3.7444179242377587	1.0	1.0	0.9929481963656088
transmembrane receptor protein tyrosine kinase signaling pathway	GOTERM_BP_DIRECT	11	1.3630731102850062	0.04345837702381065	CNKSR1, ERBB3, SLTM, TNK2, ERBB2, LMTK2, PILRB, PTK6, EPHA1, PTK2, MPZL1	764	137	19453	2.044397523598425	1.0	1.0	0.9929481963656088
establishment of localization in cell	GOTERM_BP_DIRECT	9	1.1152416356877324	0.044941786036897434	ATP7B, C1QTNF12, CHRNA7, CASK, ANO9, KCNN4, SLC26A6, NECTIN2, AQP1	764	101	19453	2.2688948214193148	1.0	1.0	0.9929481963656088
epithelial cell differentiation	GOTERM_BP_DIRECT	9	1.1152416356877324	0.044941786036897434	GSTK1, SULT1B1, LGALS3, KRT19, NR5A2, ELF3, GSTA1, VDAC1, PPARG	764	101	19453	2.2688948214193148	1.0	1.0	0.9929481963656088
gluconeogenesis	GOTERM_BP_DIRECT	6	0.7434944237918215	0.045461363686859456	C1QTNF12, ALDOB, PCK1, FBP1, SLC39A14, PCK2	764	50	19453	3.0554450261780097	1.0	1.0	0.9929481963656088
fatty acid beta-oxidation	GOTERM_BP_DIRECT	6	0.7434944237918215	0.045461363686859456	ABCD4, ACAA2, ACOX1, HADH, MTLN, DECR1	764	50	19453	3.0554450261780097	1.0	1.0	0.9929481963656088
regulation of cell communication by electrical coupling involved in cardiac conduction	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	CALM3, SRI, CALM1	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
positive regulation of memory T cell differentiation	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	PCK1, CD46, HLA-DRB1	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
fructose 1,6-bisphosphate metabolic process	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	PFKL, ALDOB, FBP1	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
positive regulation of ryanodine-sensitive calcium-release channel activity	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	GSTO1, CALM3, CALM1	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
positive regulation of microtubule nucleation	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	PAK1, HSPA1B, HSPA1A	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
choline transport	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	SLC44A4, SLC44A1, PSEN1	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
SREBP signaling pathway	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	SREBF1, INSIG1, ARHGEF10L	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
cellular response to zinc ion starvation	GOTERM_BP_DIRECT	3	0.3717472118959108	0.0460576065022987	SLC39A5, FOS, SLC39A4	764	9	19453	8.487347294938917	1.0	1.0	0.9929481963656088
establishment of skin barrier	GOTERM_BP_DIRECT	5	0.6195786864931847	0.046979880046519804	CLDN4, SLTM, IL18, SFN, PLEC	764	35	19453	3.637434554973822	1.0	1.0	0.9929481963656088
cellular response to DNA damage stimulus	GOTERM_BP_DIRECT	19	2.3543990086741013	0.04699756794356915	PPP1R15A, SMG1, PARP1, MCM7, PSEN1, CHD2, PRAP1, FOXP1, CUL4A, PAK1, NIPBL, IRF3, CCND1, PAXX, ZC3H12A, NABP1, RBBP6, MCL1, MAPK3	764	298	19453	1.6234187778910012	1.0	1.0	0.9929481963656088
ion transmembrane transport	GOTERM_BP_DIRECT	11	1.3630731102850062	0.04716393592942063	ATP7B, CHRNA7, TMEM120A, S100A6, ATP2A3, ANO9, TMC7, ATP2C2, GABRE, TMC5, TMC4	764	139	19453	2.0149817318919734	1.0	1.0	0.9929481963656088
renal water homeostasis	GOTERM_BP_DIRECT	4	0.4956629491945477	0.04725054153096138	MYO5B, CYP4F12, PRKACB, AQP1	764	21	19453	4.849912739965097	1.0	1.0	0.9929481963656088
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	GOTERM_BP_DIRECT	4	0.4956629491945477	0.04725054153096138	GSTO1, CALM3, SRI, CALM1	764	21	19453	4.849912739965097	1.0	1.0	0.9929481963656088
negative regulation of stem cell proliferation	GOTERM_BP_DIRECT	4	0.4956629491945477	0.04725054153096138	FERMT1, WNT11, SFN, OVOL1	764	21	19453	4.849912739965097	1.0	1.0	0.9929481963656088
negative regulation of stem cell population maintenance	GOTERM_BP_DIRECT	4	0.4956629491945477	0.04725054153096138	ARID4A, ARID4B, ING1, OGT	764	21	19453	4.849912739965097	1.0	1.0	0.9929481963656088
prostaglandin metabolic process	GOTERM_BP_DIRECT	4	0.4956629491945477	0.04725054153096138	ACOX1, CYP2S1, GSTA1, CES2	764	21	19453	4.849912739965097	1.0	1.0	0.9929481963656088
cellular response to tumor necrosis factor	GOTERM_BP_DIRECT	11	1.3630731102850062	0.049094092121725455	PYCARD, CEBPA, ZC3H12A, FOS, PCK1, GBP2, ZFP36L2, PCK2, ZFP36L1, MAPK3, FOXP1	764	140	19453	2.0005890052356015	1.0	1.0	0.9929481963656088
viral entry into host cell	GOTERM_BP_DIRECT	9	1.1152416356877324	0.04946771581334216	EFNB2, SIVA1, LAMP1, TNFRSF14, CD46, GAS6, HSPA1B, NECTIN2, HSPA1A	764	103	19453	2.224838611294668	1.0	1.0	0.9929481963656088
