Term	Category	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
myoblast fusion	GOTERM_BP_DIRECT	4	1.3377926421404682	0.009703056948612402	ITGB1, TANC1, ADAM12, MYH9	289	30	19453	8.974855824682814	0.9999999997090842	0.22761754425286596	0.220441325051288
positive regulation of T cell cytokine production	GOTERM_BP_DIRECT	3	1.0033444816053512	0.010999413815858332	HLA-A, B2M, CD55	289	11	19453	18.357659641396662	0.9999999999847724	0.2513095600800995	0.2433863901130982
planar cell polarity pathway involved in neural tube closure	GOTERM_BP_DIRECT	3	1.0033444816053512	0.010999413815858332	SFRP2, PTK7, WNT5A	289	11	19453	18.357659641396662	0.9999999999847724	0.2513095600800995	0.2433863901130982
regulation of apoptotic process	GOTERM_BP_DIRECT	10	3.3444816053511706	0.011047800376523026	EGR1, HSP90AA1, STAT1, ACTN1, ACTN4, CCNL1, SGK1, RTN4, CTSB, MCL1	289	245	19453	2.7474048442906573	0.9999999999863612	0.2513095600800995	0.2433863901130982
negative regulation of protein ubiquitination	GOTERM_BP_DIRECT	5	1.6722408026755853	0.01131725170452003	DNAJA1, ISG15, SOX4, HSPA1B, HSPA1A	289	59	19453	5.704357515688231	0.9999999999926164	0.25486450838579106	0.24682925967558186
platelet-derived growth factor receptor signaling pathway	GOTERM_BP_DIRECT	4	1.3377926421404682	0.011600013649899002	MYO1E, PDGFC, ZFAND5, PLAT	289	32	19453	8.413927335640139	0.9999999999961228	0.2586458489066589	0.25049138386564085
response to glucocorticoid	GOTERM_BP_DIRECT	5	1.6722408026755853	0.011987773012423613	IGFBP2, SDC1, ADM, A2M, PAM	289	60	19453	5.60928489042676	0.9999999999983976	0.2621016002327959	0.2538381838844262
actin cytoskeleton reorganization	GOTERM_BP_DIRECT	5	1.6722408026755853	0.011987773012423613	ANXA1, PTK7, MYH9, ANTXR1, PLEC	289	60	19453	5.60928489042676	0.9999999999983976	0.2621016002327959	0.2538381838844262
positive regulation of cell adhesion	GOTERM_BP_DIRECT	5	1.6722408026755853	0.01268324868199042	CYTH3, TPM1, ITGAV, LAMB1, NRG1	289	61	19453	5.517329400419762	0.9999999999996718	0.2746411156907925	0.2659823593790491
mesodermal cell differentiation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.013071320162544768	ITGB1, ITGA8, INHBA	289	12	19453	16.827854671280278	0.9999999999998648	0.2777038962834983	0.2689485780614164
leukocyte activation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.013071320162544768	HLA-B, HLA-A, HLA-E	289	12	19453	16.827854671280278	0.9999999999998648	0.2777038962834983	0.2689485780614164
response to nutrient	GOTERM_BP_DIRECT	5	1.6722408026755853	0.013403985009295368	ABCA1, SFRP2, STAT1, IGFBP2, A2M	289	62	19453	5.428340216542026	0.9999999999999366	0.27949790963827004	0.2706860306043814
immune system process	GOTERM_BP_DIRECT	5	1.6722408026755853	0.013403985009295368	DDX17, RNF213, IRF1, B2M, PSMB9	289	62	19453	5.428340216542026	0.9999999999999366	0.27949790963827004	0.2706860306043814
actomyosin structure organization	GOTERM_BP_DIRECT	4	1.3377926421404682	0.013695480016270687	CNN2, FRMD6, MYH9, CNN3	289	34	19453	7.9189904335436605	0.9999999999999676	0.28038382724219624	0.2715440174135125
cellular response to vascular endothelial growth factor stimulus	GOTERM_BP_DIRECT	4	1.3377926421404682	0.013695480016270687	NR4A1, ANXA1, SPHK1, HSPB1	289	34	19453	7.9189904335436605	0.9999999999999676	0.28038382724219624	0.2715440174135125
negative regulation of canonical Wnt signaling pathway	GOTERM_BP_DIRECT	8	2.6755852842809364	0.013917826978331264	WWTR1, EGR1, TLE1, SFRP2, WNT5A, IGFBP2, PSMB9, CTHRC1	289	171	19453	3.1490722191869525	0.9999999999999803	0.2823688860829009	0.2734664922499143
skeletal system development	GOTERM_BP_DIRECT	7	2.3411371237458187	0.014850142025999663	MMP14, VCAN, BMP1, ANKH, COL5A2, COL10A1, SOX4	289	134	19453	3.5162681402675218	0.9999999999999976	0.2985939271656361	0.28917999784558274
positive regulation of T cell mediated cytotoxicity	GOTERM_BP_DIRECT	4	1.3377926421404682	0.01599216950648276	HLA-B, HLA-A, B2M, HLA-E	289	36	19453	7.479046520569012	0.9999999999999998	0.3187112011380458	0.3086630238375124
keratinocyte differentiation	GOTERM_BP_DIRECT	5	1.6722408026755853	0.017396457118869446	UGCG, CDKN1A, ANXA1, MAFB, WNT5A	289	67	19453	5.0232402003821734	1.0	0.340214281586297	0.3294881652485408
positive regulation of interleukin-1 beta production	GOTERM_BP_DIRECT	5	1.6722408026755853	0.017396457118869446	EGR1, IFI16, WNT5A, STAT3, HSPB1	289	67	19453	5.0232402003821734	1.0	0.340214281586297	0.3294881652485408
T cell mediated cytotoxicity	GOTERM_BP_DIRECT	3	1.0033444816053512	0.01767543114813355	HLA-A, B2M, CTSC	289	14	19453	14.423875432525953	1.0	0.340214281586297	0.3294881652485408
actin filament severing	GOTERM_BP_DIRECT	3	1.0033444816053512	0.01767543114813355	SVIL, CFL1, DSTN	289	14	19453	14.423875432525953	1.0	0.340214281586297	0.3294881652485408
negative regulation of protein kinase activity	GOTERM_BP_DIRECT	5	1.6722408026755853	0.018274517131786558	WWTR1, GADD45B, HSPB1, WARS1, PLEC	289	68	19453	4.949369020964788	1.0	0.3487645133964689	0.33776882935954644
negative regulation of neuron projection development	GOTERM_BP_DIRECT	5	1.6722408026755853	0.02011205149579877	MYLIP, DPYSL3, PTEN, SPOCK1, B2M	289	70	19453	4.8079584775086515	1.0	0.379043913343582	0.3670935945836378
smooth muscle tissue development	GOTERM_BP_DIRECT	3	1.0033444816053512	0.020197721847792997	ZFAND5, ITGA8, STRA6	289	15	19453	13.46228373702422	1.0	0.379043913343582	0.3670935945836378
sarcomere organization	GOTERM_BP_DIRECT	4	1.3377926421404682	0.021196168638337173	ITGB1, CSRP1, TPM1, PLEC	289	40	19453	6.731141868512112	1.0	0.3880794453132953	0.3758442585383201
regulation of actin filament polymerization	GOTERM_BP_DIRECT	4	1.3377926421404682	0.021196168638337173	ARPC2, COTL1, ARHGAP18, ARPC5	289	40	19453	6.731141868512112	1.0	0.3880794453132953	0.3758442585383201
animal organ regeneration	GOTERM_BP_DIRECT	4	1.3377926421404682	0.021196168638337173	CDKN1A, NNMT, ADM, HSPG2	289	40	19453	6.731141868512112	1.0	0.3880794453132953	0.3758442585383201
protein stabilization	GOTERM_BP_DIRECT	9	3.0100334448160537	0.0216356207653362	HSP90AA1, BAG3, TCP1, PTEN, SOX4, RTN4, HSPA1B, HSPD1, HSPA1A	289	230	19453	2.633925078983	1.0	0.3929307900285252	0.3805426523322441
cellular response to retinoic acid	GOTERM_BP_DIRECT	5	1.6722408026755853	0.02205947868095804	ABCA1, PTK7, WNT5A, TNC, WNT2	289	72	19453	4.674404075355633	1.0	0.392989708110046	0.3805997128721183
positive regulation of tumor necrosis factor production	GOTERM_BP_DIRECT	6	2.0066889632107023	0.022285040969065476	SPON2, WNT5A, STAT3, HSPB1, THBS1, HLA-E	289	108	19453	3.7395232602845057	1.0	0.392989708110046	0.3805997128721183
aging	GOTERM_BP_DIRECT	7	2.3411371237458187	0.022353544069363827	COL4A2, IGFBP2, ADM, CCN2, ATP2B1, CTSC, LOXL2	289	147	19453	3.2053056516724334	1.0	0.392989708110046	0.3805997128721183
response to cAMP	GOTERM_BP_DIRECT	4	1.3377926421404682	0.02262505860798596	STAT1, FOSB, SDC1, PLAT	289	41	19453	6.566967676597182	1.0	0.392989708110046	0.3805997128721183
collagen catabolic process	GOTERM_BP_DIRECT	4	1.3377926421404682	0.02262505860798596	MMP11, MMP14, ADAMTS2, CTSB	289	41	19453	6.566967676597182	1.0	0.392989708110046	0.3805997128721183
positive regulation of phosphoprotein phosphatase activity	GOTERM_BP_DIRECT	3	1.0033444816053512	0.022860413748852587	PPP1R15A, ITGA1, CALM2	289	16	19453	12.620891003460207	1.0	0.392989708110046	0.3805997128721183
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	GOTERM_BP_DIRECT	3	1.0033444816053512	0.022860413748852587	HLA-B, HLA-A, HLA-E	289	16	19453	12.620891003460207	1.0	0.392989708110046	0.3805997128721183
defense response to virus	GOTERM_BP_DIRECT	9	3.0100334448160537	0.024724715620192805	DDX17, SPON2, IFI16, STAT1, STAT2, IRF1, IFI6, ISG15, GBP1	289	236	19453	2.566960882059703	1.0	0.421778675945918	0.40848103562968335
male gonad development	GOTERM_BP_DIRECT	6	2.0066889632107023	0.0255897717598336	MMP14, SFRP2, CITED2, WNT5A, INHBA, H3-3A	289	112	19453	3.6059688581314884	1.0	0.421778675945918	0.40848103562968335
cellular response to hormone stimulus	GOTERM_BP_DIRECT	4	1.3377926421404682	0.025636470264895274	STAT3, IGFBP2, FOSB, RAMP1	289	43	19453	6.26152731954615	1.0	0.421778675945918	0.40848103562968335
antigen processing and presentation of endogenous peptide antigen via MHC class Ib	GOTERM_BP_DIRECT	3	1.0033444816053512	0.02565882708907227	HLA-B, HLA-A, HLA-E	289	17	19453	11.87848565031549	1.0	0.421778675945918	0.40848103562968335
cellular response to steroid hormone stimulus	GOTERM_BP_DIRECT	3	1.0033444816053512	0.02565882708907227	HSPA8, HSPA1B, HSPA1A	289	17	19453	11.87848565031549	1.0	0.421778675945918	0.40848103562968335
positive regulation of blood coagulation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.02565882708907227	F2R, SERPINE1, THBS1	289	17	19453	11.87848565031549	1.0	0.421778675945918	0.40848103562968335
axon guidance	GOTERM_BP_DIRECT	8	2.6755852842809364	0.026418721983909887	ENAH, NRP2, PTK7, TUBB3, PALLD, WNT5A, NEXN, ETV1	289	195	19453	2.7614940999024045	1.0	0.4311229123751091	0.4175306713544019
positive regulation of endothelial cell proliferation	GOTERM_BP_DIRECT	5	1.6722408026755853	0.028574589502055	NR4A1, NRP2, WNT5A, WNT2, HSPG2	289	78	19453	4.3148345310975085	1.0	0.4533876912592725	0.4390934967302279
positive regulation of cartilage development	GOTERM_BP_DIRECT	3	1.0033444816053512	0.02858838905808912	BMP1, WNT5A, CCN1	289	18	19453	11.218569780853514	1.0	0.4533876912592725	0.4390934967302279
response to corticosterone	GOTERM_BP_DIRECT	3	1.0033444816053512	0.02858838905808912	CDKN1A, FOSB, CALM2	289	18	19453	11.218569780853514	1.0	0.4533876912592725	0.4390934967302279
negative regulation of cardiac muscle cell proliferation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.02858838905808912	CITED2, PTEN, VGLL4	289	18	19453	11.218569780853514	1.0	0.4533876912592725	0.4390934967302279
regulation of collagen catabolic process	GOTERM_BP_DIRECT	2	0.6688963210702341	0.029391393159902114	ITGB1, FAP	289	2	19453	67.31141868512111	1.0	0.45964873191735794	0.4451571422343507
positive regulation of CD8-positive, alpha-beta T cell activation	GOTERM_BP_DIRECT	2	0.6688963210702341	0.029391393159902114	HLA-A, HLA-E	289	2	19453	67.31141868512111	1.0	0.45964873191735794	0.4451571422343507
fibroblast migration	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	ZFAND5, TNS1, PLEC	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
cellular response to extracellular stimulus	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	CDKN1A, SFRP2, PLEC	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
muscle cell differentiation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	IFRD1, H3-3A, SYNE1	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
regulation of protein ubiquitination	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	HSP90AA1, HSPA1B, HSPA1A	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
fibrinolysis	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	PLAU, SERPINE1, PLAT	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
negative regulation of phosphorylation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	CDKN1A, INHBA, DYNLL1	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
negative regulation of anoikis	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	ITGB1, TLE1, MCL1	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
vesicle transport along actin filament	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03164463167218933	MYO1E, MYO1B, ACTN4	289	19	19453	10.628118739755964	1.0	0.4688402008274367	0.454058826822664
kidney development	GOTERM_BP_DIRECT	6	2.0066889632107023	0.032095773158855534	PTK7, WNT5A, ITGA8, PRDM1, SULF1, STRA6	289	119	19453	3.3938530429472817	1.0	0.4711223389193242	0.4562690147349228
neural tube closure	GOTERM_BP_DIRECT	5	1.6722408026755853	0.032217069357715775	BRD2, CITED2, LMO4, DLC1, ADM	289	81	19453	4.155025844760563	1.0	0.4711223389193242	0.4562690147349228
regulation of cell growth	GOTERM_BP_DIRECT	5	1.6722408026755853	0.033488896429234714	NET1, IGFBP3, TNC, SPOCK1, SGK1	289	82	19453	4.104354797873238	1.0	0.4834422740938241	0.4682005327702621
activation of cysteine-type endopeptidase activity involved in apoptotic process	GOTERM_BP_DIRECT	5	1.6722408026755853	0.033488896429234714	DLC1, F2R, RPS27L, HSPE1, HSPD1	289	82	19453	4.104354797873238	1.0	0.4834422740938241	0.4682005327702621
thymus development	GOTERM_BP_DIRECT	4	1.3377926421404682	0.03405710491124925	ASXL1, MAFB, CITED2, LMO4	289	48	19453	5.60928489042676	1.0	0.4854215206337551	0.4701173785533836
cellular response to amino acid starvation	GOTERM_BP_DIRECT	4	1.3377926421404682	0.03405710491124925	CDKN1A, SLC38A2, ATF3, ATF4	289	48	19453	5.60928489042676	1.0	0.4854215206337551	0.4701173785533836
positive regulation of transcription from RNA polymerase III promoter	GOTERM_BP_DIRECT	3	1.0033444816053512	0.03482318969100807	INHBA, DEK, SF3B1	289	20	19453	10.096712802768163	1.0	0.4932190137367935	0.4776690359502427
negative regulation of protein phosphorylation	GOTERM_BP_DIRECT	5	1.6722408026755853	0.03747822044975973	WWTR1, CDKN1A, IGFBP3, PTEN, WARS1	289	85	19453	3.9594952167718303	1.0	0.5275059528303682	0.5108749925057873
positive regulation of macrophage activation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.038119798575071334	WNT5A, THBS1, HSPD1	289	21	19453	9.615916955017301	1.0	0.5299122616732137	0.5132054363717936
actin polymerization or depolymerization	GOTERM_BP_DIRECT	3	1.0033444816053512	0.038119798575071334	ENAH, SVIL, DSTN	289	21	19453	9.615916955017301	1.0	0.5299122616732137	0.5132054363717936
proteolysis	GOTERM_BP_DIRECT	13	4.3478260869565215	0.04085919738606067	CTSA, MINDY2, HTRA3, PLAT, MMP11, MMP14, ADAMTS2, BMP1, FAP, PLAU, ADAM12, CTSC, CTSB	289	458	19453	1.9105861198833505	1.0	0.5593674240696769	0.5417319502202332
negative regulation of fibroblast growth factor receptor signaling pathway	GOTERM_BP_DIRECT	3	1.0033444816053512	0.04153029246945583	WNT5A, SULF1, THBS1	289	22	19453	9.178829820698331	1.0	0.5593674240696769	0.5417319502202332
myoblast differentiation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.04153029246945583	ITGB1, DDX17, PLEC	289	22	19453	9.178829820698331	1.0	0.5593674240696769	0.5417319502202332
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	GOTERM_BP_DIRECT	4	1.3377926421404682	0.041699026592018684	F2R, CCN2, CCN1, UACA	289	52	19453	5.177801437317008	1.0	0.5593674240696769	0.5417319502202332
negative regulation of Wnt signaling pathway	GOTERM_BP_DIRECT	4	1.3377926421404682	0.041699026592018684	TLE1, SFRP2, APCDD1, VGLL4	289	52	19453	5.177801437317008	1.0	0.5593674240696769	0.5417319502202332
response to endoplasmic reticulum stress	GOTERM_BP_DIRECT	5	1.6722408026755853	0.041729008545162385	PPP1R15A, UFM1, MARCKS, THBS1, ATF4	289	88	19453	3.8245124252909712	1.0	0.5593674240696769	0.5417319502202332
muscle contraction	GOTERM_BP_DIRECT	5	1.6722408026755853	0.043204099374044486	TPM4, CALD1, TPM3, TPM2, TPM1	289	89	19453	3.781540375568602	1.0	0.5599629738242322	0.5423087237613902
brain segmentation	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	EGR2, MAFB	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
positive regulation of TRAIL-activated apoptotic signaling pathway	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	PTEN, ATF3	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
positive regulation of macrophage migration	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	MMP14, RTN4	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
regulation of actin filament-based process	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	CNN2, FRMD6	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
regulation of vasculature development	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	ID1, ADAM10	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
positive regulation of ovulation	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	PLAT, INHBA	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
regulation of plasminogen activation	GOTERM_BP_DIRECT	2	0.6688963210702341	0.043762648043101635	PLAU, RUNX1	289	3	19453	44.87427912341408	1.0	0.5599629738242322	0.5423087237613902
negative regulation of cell adhesion	GOTERM_BP_DIRECT	4	1.3377926421404682	0.045815678403035916	DUSP1, TNC, ADAM10, HSPG2	289	54	19453	4.986031013712674	1.0	0.582920382845406	0.5645423423560526
response to calcium ion	GOTERM_BP_DIRECT	4	1.3377926421404682	0.04794668857068685	S100A16, SDC1, THBS1, CALM2	289	55	19453	4.895375904372443	1.0	0.5990166611548777	0.5801311447507941
negative regulation of gene expression	GOTERM_BP_DIRECT	10	3.3444816053511706	0.04850328190141479	TGIF1, CDKN1A, SFRP2, CITED2, STAT3, ADAM10, ID3, CCN2, PRDM1, FOXP1	289	319	19453	2.1100758208501915	1.0	0.5990166611548777	0.5801311447507941
cellular response to organic substance	GOTERM_BP_DIRECT	3	1.0033444816053512	0.04867675354855356	EGR2, STAT2, STAT3	289	24	19453	8.413927335640139	1.0	0.5990166611548777	0.5801311447507941
hematopoietic stem cell proliferation	GOTERM_BP_DIRECT	3	1.0033444816053512	0.04867675354855356	SFRP2, WNT5A, RUNX1	289	24	19453	8.413927335640139	1.0	0.5990166611548777	0.5801311447507941
chaperone-mediated protein complex assembly	GOTERM_BP_DIRECT	3	1.0033444816053512	0.04867675354855356	HSP90AA1, HSPD1, HSPA1A	289	24	19453	8.413927335640139	1.0	0.5990166611548777	0.5801311447507941
negative regulation of Rho protein signal transduction	GOTERM_BP_DIRECT	3	1.0033444816053512	0.04867675354855356	ITGB1, DLC1, STMN1	289	24	19453	8.413927335640139	1.0	0.5990166611548777	0.5801311447507941
